user_id	interested_news_id
U23202	N33172 N44324 N55388 N57886 N61541 N62838
U23203	N15855 N62439
U23204	N1455 N3491 N44730 N4524 N60186
U23206	N12194 N12709 N12805 N15068 N15520 N16804 N17109 N19236 N21247 N23986 N27608 N30303 N36228 N43191 N43903 N4428 N45523 N46157 N48340 N48742 N4932 N5325 N5374 N54469 N58641 N58692 N59368 N61103 N61131 N63906 N8148
U23214	N40716 N44251 N5104
U23219	N32641
U23222	N19823 N26169
U23229	N16280 N20139 N35729 N51552
U23231	N12194 N21895 N22354 N25080 N3500 N52136 N60550 N8148
U23232	N17000 N24075 N28229 N28279 N35486 N42528 N43497 N43670 N46464 N47981 N5104 N52121 N55492 N60137 N62838
U23233	N53216
U23234	N21383
U23235	N8148 N871
U23236	N29948 N35854 N40442 N43784 N45609 N56095 N7535
U23238	N32109 N51706
U23239	N25699 N63656 N63958
U23243	N26721 N2782 N41881
U2325	N14374 N1637 N19236 N28467 N32101 N40839 N56529 N62247
U23250	N14761 N26272 N27581 N34564 N38215 N49009 N51983 N60186 N62318 N6358 N63854 N63971
U23252	N21519 N3500 N44251 N53585 N60364
U23253	N42085
U23254	N41526 N49262
U23255	N10897 N33828
U2326	N35729
U23260	N6808 N7422
U23262	N14742 N23481 N27526 N4404
U23264	N37857
U23270	N10986 N31364 N41589 N48325
U23272	N41298 N43436
U23275	N871
U23276	N1637 N24689 N26714 N46444 N52858 N53216 N54891 N55669 N63741
U23277	N20170 N41211
U2328	N3500 N35729 N50812 N54469 N54842
U23282	N41881
U23283	N25158 N50513
U23286	N8148
U23287	N35552 N358 N45810 N60615
U23288	N18285 N63970
U23289	N21383 N37857 N4428 N54842
U2329	N34069 N55043
U23290	N10121 N1940 N20342 N37748 N38215 N49111 N52500
U23291	N24180
U23294	N45395 N64273
U23295	N28058 N35486 N38701 N51692
U23297	N20495 N21220 N32101 N3222 N44251 N51706 N63053
U233	N11795 N15855 N17099 N2486 N41439 N41578 N43955 N58264 N61575 N9457
U2330	N12194
U23301	N26721 N3580 N41881 N46396 N51388 N61174
U23304	N1637 N1940 N27637 N2937 N37331 N40555 N45146 N48657 N4962 N52396 N5270 N53585 N57582 N5791 N59822 N60895 N8082
U23307	N40442 N44251 N53585 N55043
U23308	N63970
U23310	N25791 N29594 N4567
U23311	N28046 N31743 N55435
U23313	N13060 N35384 N40839 N54125
U23317	N3142 N57099
U23318	N19638 N63034
U23319	N14761 N2078 N44912 N62838
U2332	N41840
U23321	N10235 N12431 N14761 N1637 N17109 N18004 N21771 N22354 N27523 N31099 N33347 N35729 N38701 N51692 N6253 N63970 N64408
U23322	N1362 N32203 N44361 N58366 N59688
U23325	N24582 N43263
U23329	N65185
U2333	N27447 N44251 N56353 N58264
U23332	N58641 N62318
U23333	N6225
U23334	N16683 N18697 N20569 N29197 N29849 N37857 N4305 N43353 N52946 N65039
U23335	N48473 N6285 N63970
U23336	N18106 N36508
U23338	N10843 N28058 N42137 N63971
U23339	N64358
U2334	N63180 N8957
U23340	N12258 N15655 N23554 N38701
U23341	N18285
U23344	N13303 N15765 N52050
U23348	N16225 N2994 N32009 N44361 N49699 N57557
U23349	N18285 N52962
U23351	N33412 N57886 N58183 N8148
U23354	N14306 N14761 N24998 N61120
U23360	N56586 N871
U23361	N10897 N12493
U2337	N15034 N32101 N44099 N63583
U23371	N10088 N24538 N43155 N53158 N6932
U23376	N12489 N12850 N14956 N25109 N26560 N28188 N35729 N36780 N38591 N39535 N43635 N43674 N44070 N47669 N51489 N51983 N54842 N56586 N59688 N902
U2338	N31482 N54522
U23381	N16215 N40716 N5393
U23383	N18005 N20335 N28058 N3500 N3863 N49262 N50538 N58641
U23384	N10559 N14825 N18285 N2937 N886
U23386	N12813 N20824 N29340 N40376 N61552
U23387	N14510 N14761 N37748 N44718 N46681 N48657 N62888 N6622 N8082
U23388	N13485 N40839 N45648 N64273
U23389	N40555 N6285
U2339	N41183 N44361 N54842
U23390	N17070 N24897 N26606 N35729 N36209 N40716 N45146 N48742 N63034 N8148 N871
U23393	N10897 N1478 N2599 N27341 N3500 N51706 N51805 N58641 N65039 N7333
U23395	N14512 N4770 N64273
U23397	N48742 N51232
U23400	N16545
U23401	N11405 N20530 N35597 N58264
U23403	N11940 N48699 N51777 N53599 N54422 N64955 N65039 N8834
U23405	N10883 N12020 N23554 N37564 N37800 N38159 N54469 N6857
U23409	N3243 N35729 N47132 N59436
U23411	N28144 N30674 N57582 N7780
U23417	N27637 N5526 N57259 N57485 N65039
U2342	N18573 N45523 N62163
U23422	N12493
U23423	N18285 N3930
U23424	N27526 N48259 N8834
U23429	N53585
U2343	N57300
U23432	N13176 N21178 N21771 N3093 N36780
U23437	N10559 N12665 N13269 N13762 N14761 N20569 N22006 N22273 N23887 N25258 N26272 N28856 N39677 N40949 N41881 N43635 N49908 N54347 N54974 N56967 N58641 N60615 N61349 N62290 N64626
U23438	N63970
U23439	N22354 N48603
U2344	N14761 N17099 N29544
U23442	N19152 N19381 N3500 N35729 N45523 N48124 N871
U23450	N1082 N11788 N12272 N13244 N19347 N21012 N21178 N29249 N32109 N36209 N39677 N43635 N51983 N53393 N56781 N57582 N59549 N63074
U23451	N10843 N13139 N1566 N19716 N23394 N24180 N30303 N35729 N4305 N47556 N49145 N5106 N54522 N62485 N63034 N64273
U23453	N38182 N38215 N48755 N51706
U23455	N41881
U23456	N1914 N29198 N36229 N43436 N44361 N51706 N57934 N58264
U23457	N35729 N40442 N63054 N6778 N7328
U23459	N54469
U23461	N19335 N33617 N48699 N54073 N63854
U23462	N14464 N35786 N42965 N51111
U23463	N41881
U23464	N20079 N27581 N31895 N38701 N42726 N43512 N47472 N53585 N61022 N63970
U23465	N10235 N1180 N17031 N18005 N27510 N51692
U23466	N2235 N58641 N59688 N65185
U23468	N32069 N53630
U23471	N51368
U23472	N10998 N1825 N50538 N6905 N7422
U23473	N12493 N53585 N63854
U23474	N17990 N40716 N44324 N7328 N9377
U23477	N32874
U23478	N14340 N27526 N447
U23479	N35729 N5104 N56586 N5902 N7535
U2348	N42528
U23480	N32641
U23484	N42726 N60170
U23485	N20495 N27437 N29340 N2980 N39421 N40376 N40716 N41581 N55505
U2349	N12709 N21151 N22207 N34998 N53057 N6285 N63970 N64852
U23491	N3491
U23494	N21978 N49799 N55582 N61203 N6622 N9450
U235	N21383 N35729
U2350	N37009
U23501	N16976 N29948 N36883 N37378 N39777 N45999 N46063 N51777 N55512 N55582 N60383 N63843 N9457
U23502	N12493 N60383
U23504	N12194 N13923 N15034 N16244 N16908 N19638 N19982 N2078 N33964 N40376 N42528 N4770 N48615 N53585 N57886
U23506	N34069
U23507	N13429
U2351	N10843 N13826 N17070 N18378 N29182 N30884 N37120 N39986 N40716 N45523 N46655 N55204 N61363 N63835 N63906
U23512	N29128 N3500
U23515	N14512 N21672 N24968 N25608 N31832 N34000 N48077 N51706 N62318 N8834
U23517	N14191 N2078 N42137 N43778 N43955 N54834
U23518	N20373 N21019 N43581 N6968 N7988
U23519	N15394 N27551 N3491 N37377 N58538
U23520	N11585 N12378 N31090 N59401 N62313 N62318 N7062
U23521	N11138 N11484 N31370 N41298 N63970
U23522	N42726
U23525	N17927 N3086 N49491
U23529	N54469
U2353	N21018 N27907 N28144 N37585 N53907 N55687 N56967 N61267 N63970 N8878
U23530	N54826 N64955 N6857
U23531	N10090 N11405 N12850 N18347 N27526 N35729 N4255 N42726 N56586 N8148
U23532	N13826 N51712 N5290 N62634
U23534	N19347 N62620
U23535	N23971 N7328
U23536	N33828 N58698 N64513
U23543	N15464 N1637 N17210 N19638 N28058 N3491 N47525 N5325
U23546	N17386 N20919 N34240 N56573
U23548	N33964 N63971
U23549	N27402 N34574 N37069 N59273
U23554	N15655 N18069 N21019 N21519 N24809 N26250 N26636 N32098 N40239 N43213 N44324 N48350 N4932 N51692 N51819 N58538 N63656
U23555	N14761 N23349 N43635 N44251 N51692 N51983 N52121 N54842 N56841 N8985
U23556	N10843 N35607 N41633 N43955
U23557	N53585
U23558	N24538 N41224
U23559	N30867
U2356	N10559 N21771 N53585
U23561	N54469
U23563	N10897 N35729 N40716 N40839 N49491 N51368 N51706 N58227 N59822 N60383 N61880 N871
U23564	N11701 N12850 N12988 N13429 N14417 N19111 N19347 N21771 N26705 N26940 N3128 N33426 N40442 N42028 N42506 N43213 N51706 N57582 N61057 N62313 N63948
U23567	N14742 N3501 N41881 N61022
U2357	N27402 N43778 N53118
U23575	N14741 N33964 N34069
U23576	N10897 N47999 N871 N9763
U23577	N10279
U23579	N10896 N38215 N42457 N63180
U23580	N16199 N16811 N2189 N29468 N33170 N46759
U23581	N13762 N21383 N53118
U23582	N29948 N61022
U23584	N63074
U23585	N31057 N63970
U23586	N53585 N871
U23588	N24560 N30204 N37811 N50749 N50760
U23592	N14191 N20796 N51706
U23593	N14185 N19318 N27341 N27526 N27631 N28188 N33835 N3395 N35729 N43436 N45609 N55897 N58698
U23594	N27526 N28058 N35729 N55043 N63970 N871
U23595	N10559 N11405 N11539 N14185 N15068 N19318 N19347 N20441 N25258 N26714 N30092 N33170 N45523 N47525 N51983 N52755 N55620 N56586
U23597	N15655 N21895 N26754 N37739 N44521 N46759 N48615 N62366 N63583
U2360	N18161 N36209
U23600	N3259 N63970
U23601	N23547 N43955 N4936 N63970 N64164
U23602	N43671 N53393
U23603	N40555 N4861 N51983 N7646 N9674
U23605	N18587 N26606 N28738 N40716 N42965 N43436 N57582
U23608	N18079 N19347 N57886
U23610	N12850 N21202 N32109
U23611	N14761 N18378 N54469
U23612	N40839
U23616	N3259
U23620	N48077 N53585
U23621	N31090 N34998 N60254
U23627	N19638 N4524 N57582
U23628	N21383 N45609 N54422
U23629	N31213 N43903 N53585 N64273 N7376 N8834
U23630	N21771 N32069 N41881 N48742 N51777 N62546 N64273
U23635	N20495 N3491 N40716 N8148
U23636	N27608 N40376 N42726 N48325 N60004 N60978
U23637	N10575 N10678 N10812 N12805 N19381 N267 N28229 N32069 N32098 N3820 N42362 N51706 N52121 N54422 N57464 N60364 N64408
U23638	N40716 N53585
U23641	N12805
U23642	N10402 N1455
U23646	N22260 N28058 N42726 N53585
U23647	N10897 N15393
U23652	N25791 N55687 N61267 N6857
U23653	N25158 N27938 N39777 N41651 N43903 N52012 N52026 N55192 N59285 N63074
U23654	N27526 N7062
U23656	N10897 N21019 N2599 N37627 N38215 N43436 N45523 N53393
U23662	N1319 N14689 N18562 N21981 N23452 N26683 N3491 N52471 N60550 N9293
U23663	N51983 N52136 N5270
U23667	N10530 N10821 N11484 N16215 N19236 N21215 N21460 N35607 N3867 N40837 N41526 N42137 N43955 N52333 N53216 N54834 N5491 N5791 N59923 N60314 N65039 N6890 N9666
U2367	N32203
U23672	N16683 N39498 N50778 N62634 N886
U23674	N24441 N32423
U23676	N29468 N56889
U23679	N21215 N25761 N26070 N2937 N30386 N32874 N33617 N43087 N45523 N55869 N59138 N62366 N62546 N62763 N6932 N8490
U2368	N45395
U23680	N55897
U23681	N35729 N53585 N62318
U23682	N23305 N30314
U23686	N5270
U23687	N31057 N34476 N54125 N59485 N61269
U23689	N1581 N40716 N48829 N6890
U2369	N16976 N27464 N42726 N51692 N63970 N7422
U23690	N18697 N34947 N37120 N45807 N47508 N50019 N53465 N63054 N64955
U23697	N3501
U237	N23394 N7754
U2370	N41122
U23703	N26250 N38301 N63515
U23704	N16486 N19716 N22852 N26009 N33964 N53585
U23705	N11916 N23414 N36813 N62163
U23707	N14206 N23394 N3500 N3501
U2371	N22880 N37889 N48925 N53470
U23710	N28327 N41881 N53907 N61880 N63034 N64734 N8957
U23711	N21452 N51706 N55937
U23712	N43674 N50513 N50575 N54022
U23717	N36288
U23718	N35729 N37811 N57886
U2372	N40716 N53585 N64273
U23720	N17115 N2306 N32641 N4371 N60239 N9899
U23721	N35729 N36676 N59231
U23725	N10575 N18285 N7754
U23726	N10235 N14374 N3028 N60615
U23728	N11701 N12168 N16166 N16725 N17099 N19152 N21510 N21970 N22840 N23414 N25791 N26278 N26345 N26398 N28735 N30955 N31224 N32098 N3491 N35622 N37630 N3908 N41589 N42028 N42937 N43353 N47525 N48657 N51706 N5290 N53057 N55204 N57012 N5896 N5902 N59443 N60615 N61826 N62342 N63167 N63252 N63649 N6379 N63970 N831 N871
U2373	N5290 N58078
U23732	N13429 N14761 N25064 N29249 N31177 N40254 N41380 N42726 N46645 N48392 N52962 N53393 N60441
U23735	N35729
U23736	N20108 N39838 N42137
U23737	N30802
U2374	N10843 N48615 N54022
U23743	N10897 N11940 N12493 N28859 N35729 N38701 N40839 N41881 N43670 N58871 N59731
U23744	N35729 N871
U23745	N23547 N37377
U23746	N1080 N19982 N27581 N36271 N36780 N41881 N59231 N60646 N9666
U23750	N13935 N14340 N14761 N21220 N33617 N33828 N41298 N50513 N54891
U23751	N44070
U23752	N1825 N24870 N28144 N3841 N55043
U23753	N10629 N1080 N11228 N12194 N12894 N13780 N17952 N19347 N23554 N23887 N23901 N24913 N25586 N25981 N27526 N28058 N33375 N35729 N36514 N38701 N39312 N40442 N40555 N42137 N45999 N4763 N48657 N52447 N54382 N5674 N56967 N58538 N60170 N60516 N60615 N6285 N8119 N8148 N9582
U23754	N21428 N28183 N5106
U23757	N19347 N19542 N31714 N41881 N4255 N52946 N53585 N54842 N55204 N62290 N6285
U23761	N13422 N14417 N43967 N64273
U23762	N12194 N19982 N26682 N42457 N4760 N57457
U23764	N15023
U23766	N10843 N43903 N6285 N63970 N8834
U23768	N42457 N46990 N6890
U23769	N19716 N29516 N32074
U2377	N37011 N44251 N52445 N5560 N59852 N63054
U23770	N1581
U23772	N14149
U23773	N18106 N51692
U23777	N1637 N22715 N63906
U23778	N21297
U2378	N56353
U23782	N12194 N15765 N21383 N28058 N38182 N44251 N45225 N54842 N871
U23785	N34757 N51706 N62009
U23787	N35729 N64734
U2379	N10235 N14761 N32010 N43784 N5948 N63970 N7535 N871
U23790	N15765 N35729 N3863 N40555 N41298 N63906
U23791	N14977 N32009 N46354 N4936 N53739 N62485
U23795	N22164 N35729 N8148
U23797	N2782 N8148
U23799	N13826 N30092 N40839
U23801	N15034 N15394 N29597 N37811 N55043 N55204 N58264
U23805	N64143
U23806	N10264 N37352 N38215
U23810	N29128 N45523 N50060 N59852 N63835
U23811	N11899 N19318 N21394 N48473 N57582 N63656
U23812	N10897 N12194 N17070 N18378 N24538 N40760 N43903 N45807 N49699 N54834 N58641 N7333 N9899
U23816	N18378 N19647
U23818	N28828 N32643 N36445 N37811 N3841 N48920 N52121 N55620 N58264
U23819	N10559 N40555 N51706
U23820	N10812 N18630 N2078 N20824 N23732 N46759
U23823	N49660
U23824	N10250 N1213 N13335 N15105 N15393 N1637 N16393 N17115 N23971 N31070 N32010 N32069 N3256 N32641 N35729 N37176 N38197 N38215 N43635 N4485 N50755 N53393 N55582 N58641 N60933 N63376 N63583 N63970 N8275 N9944
U23825	N19347 N41881
U23826	N4201
U2383	N10235 N12411 N14724 N14956 N21178 N25282 N27526 N28856 N3500 N37889 N39498 N458 N46305 N48699 N50060 N52339 N52544 N56186 N57491 N6225 N6285 N9674
U23831	N16199 N17109 N2511 N27311 N28735 N3243 N37811 N41651 N43000 N51692 N57464 N64273 N724 N9727
U23832	N27526
U23836	N28467 N58641
U2384	N19152 N37811 N51706 N51983 N57457
U23841	N10559 N58641 N7754
U23846	N22260 N54842 N58641 N63180
U23848	N37690 N3930 N53585
U2385	N14761 N22260 N2306 N2599 N27581 N3259 N34564 N3471 N3500 N35729 N36883 N38701 N42079 N49908 N50060 N59649 N6225 N63970 N64408 N7333 N7422
U23850	N57457
U23852	N36780 N51706 N5290
U23854	N53585
U23855	N26560 N60932
U23856	N27662 N48699
U23858	N42966
U2386	N10068 N33617 N37311 N37799 N43846 N54522 N7376
U23861	N48284
U23863	N15034 N28578 N48742 N51706 N59822
U23864	N14634 N1670 N16725 N25791 N27096 N30457 N31370 N33117 N33617 N33922 N41821 N42457 N43674 N46433 N49549 N52471 N5962 N62055 N64502
U23870	N11952 N14581 N21526 N24150 N30867 N40254 N43495 N43955 N50580
U23877	N35108 N39978 N40555 N54469 N59319
U23878	N1637 N17109 N22880 N28467 N28850 N35439 N40078 N42457 N42720 N49088 N51111 N53585 N54522 N5526 N56678 N57886 N58871 N60646 N7422 N7632 N7754
U23879	N22270 N37889 N4159 N42726 N44361 N47525 N54842 N62342 N63970
U23881	N14400 N24075 N24917 N3471 N45523 N49699
U23882	N3501 N46063 N49198 N61022
U23883	N12341 N35729 N43263
U23884	N42079 N48829
U23889	N40716
U23890	N13197 N15817 N22329 N23570 N31931 N37147 N41881 N42457 N4255 N46990 N48569 N61084 N63741
U23892	N34240 N871
U23893	N12825
U23894	N13958 N17070 N17498 N17770 N20746 N28538 N31029 N36230 N38870 N4305 N45807 N59085 N6253 N7780
U23895	N14518 N15580 N17500 N18562 N20916 N22889 N27907 N30720 N35643 N4263 N45282 N47669 N4770 N52471 N54528 N63167
U23896	N52962 N53639 N62634
U23897	N22679 N27203 N35305 N43524 N47669 N51289 N52577 N54126 N57595 N58113 N62634
U23899	N14724 N18251 N28381 N29599 N4497 N50214
U2390	N47814 N57886
U23903	N51706
U23904	N15663
U23907	N29340 N33132
U23910	N12859 N13720 N16804 N21460 N29597 N45529 N57491 N62546
U23915	N17887 N58641
U23917	N50538
U2392	N4690 N48120 N51706 N5393 N871
U23920	N30917
U23921	N25113 N58264
U23922	N3243 N33964 N63971
U23923	N19381 N25113 N42043 N62546
U23928	N19152 N35729 N5120 N53585 N871
U2393	N10161 N14761 N28119 N31638 N32423 N45807 N51706 N53391
U23930	N14742 N17070 N18378 N27341 N27581 N30842 N35729 N37033 N3841 N54522 N62485 N63970 N6750 N7328
U23931	N21383 N22954 N34069 N35729 N38159 N39263 N39370 N42726 N51706 N61959 N8102
U23936	N60094 N62539
U23940	N27526 N28203
U23943	N15476
U23945	N11461 N24538 N33485 N37120 N47356 N62546 N8392
U23948	N2782
U23949	N13197 N2078 N37811
U2395	N41881
U23954	N31177 N37497
U23955	N18141 N24370 N25811 N2814 N31935 N37962 N45831 N53470 N53844 N57582 N64513 N6622 N8119
U23956	N20495 N5270 N53585 N63810
U23958	N44251 N63970 N6693
U23959	N12352 N19347 N41045 N60615 N61997 N63970 N871
U2396	N14724 N3259 N40716 N4250 N60170
U23960	N12327 N14956 N25415 N40838 N54522 N6932 N8732
U23964	N13836 N28046 N30174 N43524 N48657 N59649 N6274 N64118
U23967	N10897 N21771
U23968	N21771
U23969	N18644 N34069
U23971	N45999
U23973	N10559 N10843 N28058 N33964
U23974	N41695 N51706
U23976	N12859 N21019 N28938 N30867 N32438 N53044 N62342 N9163 N9899
U23978	N52109
U23980	N51706 N53907
U23983	N17292 N20342 N21519 N35729
U23984	N27581 N29597 N34069 N40716 N47525 N53585
U2399	N37889 N44361 N48233 N53296 N53470 N6778
U23991	N10235 N18285 N3930
U23992	N38776 N44324 N56575 N61007
U23994	N26714 N28046 N31057 N48920 N51706 N54980 N6225 N63970
U23996	N30867 N5290
U2400	N1362 N2104 N21484 N2189 N28833 N42028 N44361 N47247 N50580 N58081 N9457
U24003	N14950 N15855 N17498 N23547 N41840 N45523 N57886 N63906
U24006	N10998 N21460 N48699 N52500
U24009	N10629 N11703 N13935 N2937 N29849 N3908 N58733 N63970 N9854
U2401	N15034 N18106 N25113 N33170 N33964 N35729 N38309 N38367 N38772 N51692 N62318 N871
U24010	N41881
U24013	N5106
U24015	N10746 N21484 N3500 N42457 N46142 N59138
U24017	N13429 N16908 N20758 N22976 N27311 N28134 N29249 N32185 N3280 N3500 N38197 N39677 N4456 N4770 N49101 N54974 N57109 N57754 N58538 N7312
U24019	N51692
U2402	N14761 N53585 N54594 N55204
U24020	N10629 N14400 N17990 N41578 N51388 N52500 N5637
U24023	N10897 N48742 N6622
U24025	N34069 N40839 N51706
U24027	N1455 N27096 N56186 N58690 N62634
U2403	N1469 N2400 N28058 N33964 N40003 N51706 N55937
U24030	N10538 N12493 N24946 N25923 N49990 N54842 N63970 N871 N9343
U24033	N63594
U24035	N31631 N48259 N62609
U24036	N10235 N12194 N15023 N37889 N48742 N54842 N8148 N871
U24039	N33502
U2404	N18831 N33117 N4781
U24040	N38870 N64955 N871
U24041	N25064 N45395 N48663 N63342
U24042	N20018 N29197 N3259 N38159 N44361 N47508 N54073 N65236
U24048	N27526 N61022
U24049	N30163 N37889 N53216 N63697
U2405	N11597 N32641
U24053	N15765 N40839
U24054	N1055 N23554 N36514 N43436 N46655 N48184 N48742 N49998 N63034 N63854
U24056	N29128 N42528
U24058	N18106 N19943 N55582 N62483
U2406	N40442
U24061	N40839
U24062	N13935 N3471 N48325 N53585 N61022
U24063	N12859 N28699 N53585 N57464 N64273 N871
U24064	N40839 N63970
U24066	N35729 N42079 N55204
U24067	N27526 N35729 N41881
U24072	N24421 N27662 N31057 N33964 N34577 N37857 N3893 N41840 N43497 N4404 N44251 N45926 N46301 N46990 N47218 N48699 N5270 N56586 N5856 N60615 N871
U24073	N35486 N58264
U24076	N11708 N22976 N24809 N27341 N27864 N32643 N32683 N37889 N41589 N51706 N55043 N62290 N871
U24079	N10559 N14191 N15147 N21178 N22705 N26081 N26758 N2782 N28058 N28467 N29249 N29917 N30121 N33271 N36271 N4255 N49101 N49145 N50510 N55897 N55937 N58641 N61959 N62620 N63034 N724
U24080	N45999 N5270
U24082	N18285
U24085	N21242 N36751 N38870 N47151 N52755 N56586 N6778
U24086	N32069
U24088	N21771 N22976 N32874 N40286 N41881 N45523 N47525 N53585 N55582 N55620 N57485 N61267 N62318 N64071 N65185 N6697
U2409	N1670 N28735 N3395 N38168 N39535 N41285 N42028 N5511 N58731
U24090	N10884 N1171 N16545 N22471 N27143 N3491 N36271 N40555 N54377 N57738 N59769 N6905 N8957
U24091	N21077 N23732 N24803 N33835 N54497 N63970 N63991
U24093	N38215
U24095	N38621 N53987 N63741
U24097	N57754
U24098	N19638
U24100	N53373
U24102	N56586
U24104	N14761 N27526 N3243
U24109	N11795 N14724 N15765 N35566 N36386 N40839 N43670 N48728 N54378 N54469 N56889 N62318 N63970 N64273 N871
U24112	N55204
U24114	N25064 N50664 N51983
U24118	N10897 N11405 N58641
U2412	N27464 N38138 N64955
U24120	N53585
U24122	N27661 N29544 N31213 N57582
U24123	N12194 N23942 N3395 N48077 N51692 N53585 N64273
U24124	N23370 N33617 N37857
U24125	N23901 N42137 N64273
U24127	N48615
U24128	N30725
U24129	N48077 N63970
U24132	N10090 N11678 N16673 N1670 N18630 N19903 N19974 N23942 N25791 N26683 N3086 N38182 N43092 N43436 N43955 N4456 N48615 N51636 N56841 N63376 N64118
U24137	N19982 N22827 N28735 N51305 N7333
U24138	N37630 N7376 N871
U24139	N18106 N21019 N23354 N49809
U24142	N39790
U24143	N24759
U24145	N12020 N52232
U24146	N27402 N27526 N31057
U24147	N13958 N40376 N41651
U24148	N61022 N64513
U24149	N23352 N3491 N51706 N57336
U24151	N54469
U24152	N21771 N22525 N26349 N63970 N64408
U24155	N1056 N16225 N39651 N64414
U24158	N13710 N3243 N40716 N44361 N53239
U24160	N46655 N49998 N64273
U24161	N16215 N2306 N35729 N37811 N3820 N51706 N53470 N58264
U24162	N14417 N15476 N19152 N37889 N43191 N45523 N62546 N8148 N9892 N9965
U24163	N14689 N15034 N19381 N19945 N22811 N2569 N2994 N30194 N32643 N34069 N40839 N52962 N64273 N7574
U24164	N14417 N40716 N53585
U24166	N19234 N33828
U24168	N10998 N21460 N24180 N27526 N63970 N6890 N8148
U2417	N41881
U24170	N64071
U24174	N53585
U24176	N15655 N22859 N38813
U24177	N3500 N45523
U24178	N19542 N53465 N63074
U24179	N19638 N38775
U2418	N23414 N27907 N40442 N40555 N55798
U24180	N10897 N12859 N14191 N14374 N17109 N19381 N20530 N20917 N21685 N25634 N27581 N27608 N31370 N31931 N35729 N37378 N40376 N43524 N47889 N48742 N51706 N53465 N53973 N871 N8834
U24184	N10998 N43475 N64367
U24187	N63970 N8148
U24189	N45612 N58615
U24192	N53907
U24197	N56011
U24199	N25158 N37377 N42079 N54522
U242	N12194 N14689 N21554 N3491 N42457 N49200 N9676
U2420	N15803 N26721 N31681 N63991
U24201	N12379 N12398 N20342 N20824 N267 N27311 N37377 N37905 N43524 N43903 N46681 N4770 N5374 N62634 N65185
